time,open,high,low,close,SMA UCL Bands,SMA LCL Bands,Candles (Цена откр.),Candles (Макс.,Candles (Мин.),Candles (Закрыть),Z-Score,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Down Trendline,Up Trendline,Volume,Volume MA,24H Volume
1755280290,0.019992,0.020009,0.019935,0.019935,NaN,NaN,0,0,0,0,1.2021551646982889,0,1,2,3,-1,-2,-3,NaN,0.01946300000000002,6902979,13771373.965,658491574.1476192
1755280320,0.019934,0.019936,0.019898,0.019905,NaN,NaN,0,0,0,0,1.1053056986069039,0,1,2,3,-1,-2,-3,NaN,0.01947363013698632,3427787,13694380.11,658491574.1476192
1755280350,0.019905,0.019905,0.019825,0.019851,NaN,NaN,0,0,0,0,0.960262608134316,0,1,2,3,-1,-2,-3,NaN,0.019484260273972622,4299273,13637384.68,657330974.2085234
1755280380,0.019852,0.019909,0.019829,0.019857,NaN,NaN,0,0,0,0,0.9491204200192749,0,1,2,3,-1,-2,-3,NaN,0.019494890410958924,3919665,13571948.115,657330974.2085234
1755280410,0.019857,0.019863,0.019825,0.01983,NaN,NaN,0,0,0,0,0.8652066849869982,0,1,2,3,-1,-2,-3,NaN,0.019505520547945226,2246735,13547720.73,657100258.2254194
1755280440,0.019828,0.01987,0.019639,0.019797,NaN,NaN,0,0,0,0,0.7691547139468936,0,1,2,3,-1,-2,-3,NaN,0.019516150684931528,19363079,13586584.015,657100258.2254194
1755280470,0.019801,0.01989,0.019786,0.019879,NaN,NaN,0,0,0,0,0.9337701634382528,0,1,2,3,-1,-2,-3,NaN,0.01952678082191783,6901195,13581223.445,657269749.8275404
1755280500,0.019873,0.019969,0.01983,0.019887,NaN,NaN,0,0,0,0,0.9278659308910195,0,1,2,3,-1,-2,-3,NaN,0.01953741095890413,9271064,13497787.975,657269749.8275404
1755280530,0.019887,0.019929,0.019859,0.0199,NaN,NaN,0,0,0,0,0.9331389877404769,0,1,2,3,-1,-2,-3,NaN,0.019548041095890433,3939362,13460045.97,657242316.6112903
1755280560,0.019899,0.019925,0.019832,0.019841,NaN,NaN,0,0,0,0,0.7728090773670176,0,1,2,3,-1,-2,-3,NaN,0.019558671232876735,3200079,13412159.25,657242316.6112903
1755280590,0.019844,0.019894,0.01984,0.019889,NaN,NaN,0,0,0,0,0.8634834884260787,0,1,2,3,-1,-2,-3,NaN,0.019569301369863037,2030397,13354644.66,657108575.3052542
1755280620,0.01989,0.01992,0.019858,0.019861,NaN,NaN,0,0,0,0,0.7747373606870448,0,1,2,3,-1,-2,-3,NaN,0.01957993150684934,3997944,13304774.855,657108575.3052542
1755280650,0.019864,0.019934,0.01984,0.019894,NaN,NaN,0,0,0,0,0.8321670030444133,0,1,2,3,-1,-2,-3,NaN,0.01959056164383564,5309146,13305806.165,656980103.7114164
1755280680,0.019895,0.019896,0.019841,0.019849,NaN,NaN,0,0,0,0,0.7010530244503256,0,1,2,3,-1,-2,-3,NaN,0.019601191780821942,2278162,13258887.99,656980103.7114164
1755280710,0.019853,0.019859,0.019816,0.019845,NaN,NaN,0,0,0,0,0.670443753342104,0,1,2,3,-1,-2,-3,NaN,0.019611821917808244,1990459,13102526.4,656856436.0726184
1755280740,0.019843,0.019892,0.01982,0.019875,NaN,NaN,0,0,0,0,0.7256734384496014,0,1,2,3,-1,-2,-3,NaN,0.019622452054794546,2791579,12864532.63,656856436.0726184
1755280770,0.019875,0.019934,0.019875,0.019886,NaN,NaN,0,0,0,0,0.7336458549313595,0,1,2,3,-1,-2,-3,NaN,0.019633082191780848,4244948,12765785.355,656658266.6509273
1755280800,0.01989,0.020031,0.019866,0.020016,NaN,NaN,0,0,0,0,1.0513465740849415,0,1,2,3,-1,-2,-3,NaN,0.01964371232876715,11792515,12702359.97,656658266.6509273
1755280830,0.020015,0.020079,0.019936,0.01996,NaN,NaN,0,0,0,0,0.8822309447170384,0,1,2,3,-1,-2,-3,NaN,0.01965434246575345,10637910,12712946.06,656567090.9796454
1755280860,0.019962,0.02015,0.019929,0.020137,NaN,NaN,0,0,0,0,1.336140043771317,0,1,2,3,-1,-2,-3,NaN,0.019664972602739753,13158473,12654851.75,656567090.9796454
1755280890,0.020146,0.020176,0.020083,0.020106,NaN,NaN,0,0,0,0,1.228546690592878,0,1,2,3,-1,-2,-3,NaN,0.019675602739726055,11007123,12619877.665,656500068.1918834
1755280920,0.020109,0.020242,0.02002,0.02024,NaN,NaN,0,0,0,0,1.571654349472219,0,1,2,3,-1,-2,-3,NaN,0.019686232876712357,16663244,12629109.7,656500068.1918834
1755280950,0.020248,0.0205,0.020227,0.020417,NaN,NaN,0,0,0,0,2.000723501296791,0,1,2,3,-1,-2,-3,NaN,0.01969686301369866,38067205,12765286.135,657303924.9784024
1755280980,0.020418,0.020418,0.020217,0.020302,NaN,NaN,0,0,0,0,1.632231793035222,0,1,2,3,-1,-2,-3,NaN,0.01970749315068496,25171750,12833416.055,657303924.9784024
1755281010,0.020302,0.020328,0.020251,0.020314,NaN,NaN,0,0,0,0,1.623765842428587,0,1,2,3,-1,-2,-3,NaN,0.019718123287671262,7052945,12826476.3,657675526.1292573
1755281040,0.020319,0.020342,0.020249,0.020304,NaN,NaN,0,0,0,0,1.5543211975626945,0,1,2,3,-1,-2,-3,NaN,0.019728753424657564,8115047,12817566.335,657675526.1292573
1755281070,0.020313,0.020481,0.020309,0.02039,NaN,NaN,0,0,0,0,1.7387494004332493,0,1,2,3,-1,-2,-3,NaN,0.019739383561643866,19971226,12878349.63,657587153.5180053
1755281100,0.020387,0.020406,0.020287,0.020333,NaN,NaN,0,0,0,0,1.536345746143666,0,1,2,3,-1,-2,-3,NaN,0.019750013698630168,8476998,12856159.765,657587153.5180053
1755281130,0.020329,0.020426,0.020318,0.020426,NaN,NaN,0,0,0,0,1.7379801691435757,0,1,2,3,-1,-2,-3,NaN,0.01976064383561647,9380624,12779858.88,657541011.5157913
1755281160,0.020426,0.020499,0.020353,0.02042,NaN,NaN,0,0,0,0,1.6739764620855504,0,1,2,3,-1,-2,-3,NaN,0.01977127397260277,14898802,12738990.62,657541011.5157913
1755281190,0.020399,0.020424,0.020242,0.020274,NaN,NaN,0,0,0,0,1.2458197510975089,0,1,2,3,-1,-2,-3,NaN,0.019781904109589073,11151693,12704300.525,657661055.9744114
1755281220,0.020278,0.02033,0.020224,0.020297,NaN,NaN,0,0,0,0,1.282116402775586,0,1,2,3,-1,-2,-3,NaN,0.019792534246575375,11047055,12630869.765,657661055.9744114
1755281250,0.020297,0.020398,0.020297,0.020392,NaN,NaN,0,0,0,0,1.5089010753035887,0,1,2,3,-1,-2,-3,NaN,0.019803164383561677,9789678,12549545.615,657907758.0450273
1755281280,0.020398,0.020696,0.02038,0.020693,NaN,NaN,0,0,0,0,2.264768176696398,0,1,2,3,-1,-2,-3,NaN,0.01981379452054798,40390064,12664673.155,657907758.0450273
1755281310,0.020693,0.020699,0.020544,0.020601,NaN,NaN,0,0,0,0,1.9563308028981319,0,1,2,3,-1,-2,-3,NaN,NaN,21234977,12724704.165,659048326.3926222
1755281340,0.020601,0.020601,0.020517,0.020544,NaN,NaN,0,0,0,0,1.773989185103894,0,1,2,3,-1,-2,-3,NaN,0.02002227272727273,5436533,12652085.43,659048326.3926222
1755281370,0.020544,0.020544,0.0204,0.020432,NaN,NaN,0,0,0,0,1.4501582152736854,0,1,2,3,-1,-2,-3,NaN,0.020034636363636366,11150409,12647951.235,658975121.9015663
1755281400,0.020431,0.020446,0.02032,0.020352,NaN,NaN,0,0,0,0,1.2072134022763674,0,1,2,3,-1,-2,-3,NaN,0.020047000000000002,13537869,12643022.605,658975121.9015663
1755281430,0.020353,0.02051,0.020353,0.020438,NaN,NaN,0,0,0,0,1.4522550554408853,0,1,2,3,-1,-2,-3,NaN,0.02005936363636364,14448420,12672681.625,658839051.5793723
1755281460,0.02044,0.020463,0.02036,0.020387,NaN,NaN,0,0,0,0,1.2816967392285887,0,1,2,3,-1,-2,-3,NaN,0.020071727272727276,6558551,12633343.945,658839051.5793723
1755281490,0.02038,0.020396,0.020325,0.020334,NaN,NaN,0,0,0,0,1.1013381287718622,0,1,2,3,-1,-2,-3,NaN,0.020084090909090913,3441177,12576689.56,658875852.2950683
1755281520,0.020338,0.0204,0.020338,0.02038,NaN,NaN,0,0,0,0,1.2296743996044976,0,1,2,3,-1,-2,-3,NaN,0.02009645454545455,4583470,12473929.91,658875852.2950683
1755281550,0.020378,0.020378,0.020278,0.020317,NaN,NaN,0,0,0,0,1.0020499386925728,0,1,2,3,-1,-2,-3,NaN,0.020108818181818186,9344207,12480869.025,658709304.1676613
1755281580,0.020313,0.020324,0.020251,0.020275,NaN,NaN,0,0,0,0,0.8458691115483948,0,1,2,3,-1,-2,-3,NaN,0.020121181818181823,5649256,12463416.215,658709304.1676613
1755281610,0.020273,0.020423,0.020273,0.020423,NaN,NaN,0,0,0,0,1.3619899488126583,0,1,2,3,-1,-2,-3,NaN,0.02013354545454546,6436151,12454260.125,658123410.7524372
1755281640,0.020422,0.020422,0.020294,0.020336,NaN,NaN,0,0,0,0,1.0364188462578705,0,1,2,3,-1,-2,-3,NaN,0.020145909090909096,5113285,12401795.24,658123410.7524372
1755281670,0.020346,0.020346,0.02026,0.020284,NaN,NaN,0,0,0,0,0.8254214290059688,0,1,2,3,-1,-2,-3,NaN,0.020158272727272733,4061052,12373267.22,658022425.4831052
1755281700,0.020285,0.020325,0.02025,0.02025,NaN,NaN,0,0,0,0,0.6746944353527103,0,1,2,3,-1,-2,-3,NaN,0.02017063636363637,4645478,12321238.3,658022425.4831052
1755281730,0.020243,0.020286,0.02022,0.020229,NaN,NaN,0,0,0,0,0.5703258612446868,0,1,2,3,-1,-2,-3,NaN,0.020183000000000006,5144718,12273102.565,657873931.0757492
1755281760,0.020238,0.020348,0.020238,0.020317,NaN,NaN,0,0,0,0,0.9176562147845911,0,1,2,3,-1,-2,-3,NaN,0.020195363636363643,6193656,12144189.8,657873931.0757492
1755281790,0.0203,0.020412,0.020298,0.020341,NaN,NaN,0,0,0,0,0.9948896309414944,0,1,2,3,-1,-2,-3,NaN,0.02020772727272728,5049258,12086294.36,657690027.9833993
1755281820,0.020341,0.020349,0.020252,0.020303,NaN,NaN,0,0,0,0,0.8090171901816059,0,1,2,3,-1,-2,-3,NaN,0.020220090909090917,4127330,12015722.02,657690027.9833993
1755281850,0.020299,0.020306,0.020255,0.020288,NaN,NaN,0,0,0,0,0.7349079309955848,0,1,2,3,-1,-2,-3,NaN,0.020232454545454553,6289049,11993033.68,657631747.8745962
1755281880,0.020288,0.02032,0.020244,0.02031,NaN,NaN,0,0,0,0,0.8117720769378791,0,1,2,3,-1,-2,-3,NaN,0.02024481818181819,3807906,11942161.585,657631747.8745962
1755281910,0.020305,0.020386,0.020289,0.020382,NaN,NaN,0,0,0,0,1.0916718620165575,0,1,2,3,-1,-2,-3,NaN,NaN,5637660,11894709.84,657299622.4106122
1755281940,0.02038,0.020384,0.020284,0.020341,NaN,NaN,0,0,0,0,0.8970938160733706,0,1,2,3,-1,-2,-3,NaN,0.020269545454545464,5767525,11822138.81,657299622.4106122
1755281970,0.020337,0.020365,0.020326,0.02033,NaN,NaN,0,0,0,0,0.8294620724379534,0,1,2,3,-1,-2,-3,NaN,0.0202819090909091,2181180,11754633.165,656946999.9206462
1755282000,0.020328,0.020346,0.020282,0.020292,NaN,NaN,0,0,0,0,0.6542006826594106,0,1,2,3,-1,-2,-3,NaN,0.020294272727272737,3904688,11695612.22,656946999.9206462
1755282030,0.020292,0.020295,0.020062,0.020125,NaN,NaN,0,0,0,0,-0.05176549797454944,0,1,2,3,-1,-2,-3,NaN,NaN,27538125,11782685.38,657355065.9665613
1755282060,0.020125,0.02021,0.020122,0.020177,NaN,NaN,0,0,0,0,0.1572350446752331,0,1,2,3,-1,-2,-3,NaN,NaN,4771091,11762787.89,657355065.9665613
1755282090,0.02018,0.020199,0.020137,0.020137,NaN,NaN,0,0,0,0,-0.020262262357315618,0,1,2,3,-1,-2,-3,NaN,NaN,4356374,11744285.77,657322663.3496202
1755282120,0.020141,0.02019,0.020102,0.020121,NaN,NaN,0,0,0,0,-0.09807404371067821,0,1,2,3,-1,-2,-3,NaN,NaN,4029069,11731007.63,657322663.3496202
1755282150,0.020117,0.020169,0.02008,0.020169,NaN,NaN,0,0,0,0,0.09502324834461363,0,1,2,3,-1,-2,-3,NaN,NaN,8269687,11717119.78,657352623.6494203
1755282180,0.020168,0.020235,0.02016,0.02018,NaN,NaN,0,0,0,0,0.1261373371371828,0,1,2,3,-1,-2,-3,NaN,NaN,6765554,11725127.905,657352623.6494203
1755282210,0.02018,0.020191,0.020139,0.020139,NaN,NaN,0,0,0,0,-0.06009148064499873,0,1,2,3,-1,-2,-3,NaN,NaN,3353629,11709858.53,657422397.0902442
1755282240,0.020138,0.020165,0.020125,0.020135,NaN,NaN,0,0,0,0,-0.08285865351526484,0,1,2,3,-1,-2,-3,NaN,NaN,2377065,11699555.245,657422397.0902442
1755282270,0.020134,0.020196,0.020134,0.020147,NaN,NaN,0,0,0,0,-0.03663339615292414,0,1,2,3,-1,-2,-3,NaN,NaN,2997428,11697269.585,657392361.6198752
1755282300,0.020148,0.020197,0.020122,0.020145,NaN,NaN,0,0,0,0,-0.0559582287787059,0,1,2,3,-1,-2,-3,NaN,NaN,4166135,11683092.875,657392361.6198752
1755282330,0.020146,0.020234,0.020146,0.020211,NaN,NaN,0,0,0,0,0.21635242488958623,0,1,2,3,-1,-2,-3,NaN,NaN,6246412,11653074.135,657394542.5683122
1755282360,0.020213,0.020277,0.020208,0.020238,NaN,NaN,0,0,0,0,0.31439157247871874,0,1,2,3,-1,-2,-3,NaN,NaN,4107564,11623268.005,657394542.5683122
1755282390,0.020241,0.020241,0.02016,0.020191,NaN,NaN,0,0,0,0,0.08277428181594862,0,1,2,3,-1,-2,-3,NaN,NaN,3244710,11600673.13,657248709.0161281
1755282420,0.02019,0.02022,0.020156,0.020162,NaN,NaN,0,0,0,0,-0.07142398007515775,0,1,2,3,-1,-2,-3,NaN,NaN,3767605,11578035.39,657248709.0161281
1755282450,0.020171,0.020181,0.02015,0.020176,NaN,NaN,0,0,0,0,-0.02725864099105905,0,1,2,3,-1,-2,-3,NaN,NaN,2392539,11551554.525,657228317.7881521
1755282480,0.020174,0.020238,0.020161,0.020233,NaN,NaN,0,0,0,0,0.22146658256807242,0,1,2,3,-1,-2,-3,NaN,NaN,2858658,11524449.705,657228317.7881521
1755282510,0.020225,0.020314,0.020203,0.02027,NaN,NaN,0,0,0,0,0.3828261395654389,0,1,2,3,-1,-2,-3,NaN,NaN,9415166,11524252.285,657196127.8486441
1755282540,0.02027,0.020406,0.020242,0.020372,NaN,NaN,0,0,0,0,0.8470353517077844,0,1,2,3,-1,-2,-3,NaN,NaN,10999745,11537954.095,657196127.8486441
1755282570,0.020377,0.02038,0.020281,0.020291,NaN,NaN,0,0,0,0,0.4382910891950922,0,1,2,3,-1,-2,-3,NaN,NaN,7290462,11545252.13,657367719.1115931
1755282600,0.020289,0.020349,0.020151,0.020208,NaN,NaN,0,0,0,0,0.011644672592222195,0,1,2,3,-1,-2,-3,NaN,NaN,11195966,11401953.48,657367719.1115931
1755282630,0.0202,0.020203,0.020162,0.020163,NaN,NaN,0,0,0,0,-0.23664874496979796,0,1,2,3,-1,-2,-3,NaN,NaN,3670902,11375324.91,657399803.0605512
1755282660,0.020165,0.020534,0.020165,0.020509,NaN,NaN,0,0,0,0,1.4850978628112523,0,1,2,3,-1,-2,-3,NaN,NaN,26448836,11443309.425,657399803.0605512
1755282690,0.020503,0.020898,0.020485,0.020812,NaN,NaN,0,0,0,0,2.8867102073338406,0,1,2,3,-1,-2,-3,NaN,NaN,42613529,11625351.84,658226614.4835002
1755282720,0.020811,0.020892,0.020772,0.020781,NaN,NaN,0,0,0,0,2.602247857597122,0,1,2,3,-1,-2,-3,NaN,NaN,18138594,11678483.115,658226614.4835002
1755282750,0.020784,0.020811,0.020727,0.020736,NaN,NaN,0,0,0,0,2.2919391260305795,0,1,2,3,-1,-2,-3,NaN,0.020603363636363656,8912314,11694346.71,658329906.7403202
1755282780,0.020737,0.020771,0.02067,0.020736,NaN,NaN,0,0,0,0,2.2071837906751575,0,1,2,3,-1,-2,-3,NaN,0.020615727272727292,12336379,11727895.61,658329906.7403202
1755282810,0.020736,0.020812,0.020722,0.020751,NaN,NaN,0,0,0,0,2.2070104682082508,0,1,2,3,-1,-2,-3,NaN,0.02062809090909093,4803003,11537011.89,658306673.4958992
1755282840,0.020755,0.020769,0.020694,0.020702,NaN,NaN,0,0,0,0,1.9221739437223608,0,1,2,3,-1,-2,-3,NaN,0.020640454545454566,5388782,11455765.975,658306673.4958992
1755282870,0.020699,0.020714,0.020644,0.020657,NaN,NaN,0,0,0,0,1.6768720487147581,0,1,2,3,-1,-2,-3,NaN,0.020652818181818203,3559073,11439971.235,658327600.9879391
1755282900,0.020649,0.020688,0.020636,0.020666,NaN,NaN,0,0,0,0,1.6805910048815562,0,1,2,3,-1,-2,-3,NaN,NaN,5425124,11417154.43,658327600.9879391
1755282930,0.020664,0.020697,0.020643,0.020694,NaN,NaN,0,0,0,0,1.7799664202637697,0,1,2,3,-1,-2,-3,NaN,0.020309415094339624,5010721,11291872.065,657731138.7591642
1755282960,0.020695,0.020712,0.020633,0.020653,NaN,NaN,0,0,0,0,1.5627555388069414,0,1,2,3,-1,-2,-3,NaN,0.020317396226415096,5450905,10763875.505,657731138.7591642
1755282990,0.020651,0.020676,0.020557,0.020565,NaN,NaN,0,0,0,0,1.117566475539272,0,1,2,3,-1,-2,-3,NaN,0.02032537735849057,5978116,10681812.655,657546899.5014921
1755283020,0.020565,0.020618,0.020557,0.020576,NaN,NaN,0,0,0,0,1.1578997732941159,0,1,2,3,-1,-2,-3,NaN,0.020333358490566042,5467192,10596256.35,657546899.5014921
1755283050,0.020579,0.02094,0.020566,0.020908,NaN,NaN,0,0,0,0,2.7177356488844264,0,1,2,3,-1,-2,-3,NaN,0.020341339622641515,12298121,10570652.085,657555922.5492542
1755283080,0.020908,0.021293,0.020882,0.021172,NaN,NaN,0,0,0,0,3.676222577399389,0,1,2,3,-1,-2,-3,NaN,0.020349320754716987,73698798,10857133.165,657555922.5492542
1755283110,0.021189,0.021244,0.021069,0.021172,NaN,NaN,0,0,0,0,3.354908158425344,0,1,2,3,-1,-2,-3,NaN,0.02035730188679246,31359122,10952581.235,659584283.6462742
1755283140,0.021179,0.02145,0.021177,0.021434,NaN,NaN,0,0,0,0,3.9547033285987876,0,1,2,3,-1,-2,-3,NaN,0.020365283018867933,52828903,11151108.325,659584283.6462742
1755283170,0.021449,0.0215,0.021289,0.0213,NaN,NaN,0,0,0,0,3.155714266938619,0,1,2,3,-1,-2,-3,NaN,0.020373264150943406,42186436,11290429.62,661471396.8798223
1755283200,0.02129,0.02165,0.02129,0.021553,NaN,NaN,0,0,0,0,3.6370339262196936,0,1,2,3,-1,-2,-3,NaN,0.02038124528301888,40782394,11343656.255,661471396.8798223
1755283230,0.021557,0.021725,0.021221,0.021288,NaN,NaN,0,0,0,0,2.6037435875447072,0,1,2,3,-1,-2,-3,NaN,0.02038922641509435,44677477,11398133.255,663031338.4469773
1755283260,0.021288,0.02162,0.021288,0.021434,NaN,NaN,0,0,0,0,2.8464277403145233,0,1,2,3,-1,-2,-3,NaN,0.020397207547169824,35507231,11520775.255,663031338.4469773
1755283290,0.021443,0.021475,0.021272,0.021282,NaN,NaN,0,0,0,0,2.279337981270601,0,1,2,3,-1,-2,-3,NaN,0.020405188679245297,15352127,11521748.635,663955916.1868833
1755283320,0.021279,0.02132,0.021202,0.021296,NaN,NaN,0,0,0,0,2.2091767828106805,0,1,2,3,-1,-2,-3,NaN,0.02041316981132077,17333878,11558413.545,663955916.1868833
1755283350,0.021315,0.021406,0.021276,0.02128,NaN,NaN,0,0,0,0,2.0704934485220186,0,1,2,3,-1,-2,-3,NaN,0.020421150943396242,14215284,11484408.135,664473742.7442791
1755283380,0.021281,0.021329,0.021225,0.021227,NaN,NaN,0,0,0,0,1.8560064014793725,0,1,2,3,-1,-2,-3,NaN,0.020429132075471715,9186726,11448670.955,664473742.7442791
1755283410,0.021229,0.02135,0.021221,0.021274,NaN,NaN,0,0,0,0,1.9016323009091254,0,1,2,3,-1,-2,-3,NaN,0.020437113207547188,7557334,11415010.59,664666264.4714072
1755283440,0.021274,0.021327,0.021163,0.021274,NaN,NaN,0,0,0,0,1.830080489696929,0,1,2,3,-1,-2,-3,NaN,0.02044509433962266,17193637,11443361.185,664666264.4714072
1755283470,0.021257,0.021303,0.021257,0.021262,NaN,NaN,0,0,0,0,1.7359729450481522,0,1,2,3,-1,-2,-3,NaN,0.020453075471698133,3193589,11420165.42,664912366.6030792
1755283500,0.021262,0.021416,0.021108,0.02123,NaN,NaN,0,0,0,0,1.60325496201718,0,1,2,3,-1,-2,-3,NaN,0.020461056603773606,20041796,11451510.445,664912366.6030792
1755283530,0.021207,0.021531,0.021207,0.02149,NaN,NaN,0,0,0,0,2.1369508198324505,0,1,2,3,-1,-2,-3,NaN,0.02046903773584908,21179267,11467266.34,665411680.3321412
1755283560,0.021498,0.021905,0.021429,0.021803,NaN,NaN,0,0,0,0,2.6893306765028435,0,1,2,3,-1,-2,-3,NaN,0.02047701886792455,60341465,11650872.98,665411680.3321412
1755283590,0.021766,0.022128,0.021706,0.022054,NaN,NaN,0,0,0,0,3.0010425208262745,0,1,2,3,-1,-2,-3,NaN,0.020485000000000024,77575215,11964558.655,668090733.1461412
1755283620,0.022053,0.022541,0.021999,0.022326,NaN,NaN,0,0,0,0,3.256154173586403,0,1,2,3,-1,-2,-3,NaN,0.020492981132075497,103359728,12425759.87,668090733.1461412
1755283650,0.022389,0.022976,0.022389,0.022795,NaN,NaN,0,0,0,0,3.7055779691890165,0,1,2,3,-1,-2,-3,NaN,0.02050096226415097,91591247,12831326.645,672362156.3215162
1755283680,0.022796,0.024393,0.022755,0.023712,NaN,NaN,0,0,0,0,4.471506956288793,0,1,2,3,-1,-2,-3,NaN,0.020508943396226442,177603731,13644916.805,672362156.3215162
1755283710,0.023727,0.023893,0.023469,0.023611,NaN,NaN,0,0,0,0,3.8201444823317994,0,1,2,3,-1,-2,-3,NaN,0.020516924528301915,52803327,13838439.45,677628822.5237042
1755283740,0.02361,0.023875,0.023443,0.023777,NaN,NaN,0,0,0,0,3.61921797061423,0,1,2,3,-1,-2,-3,NaN,0.020524905660377388,40671697,13948398.52,677628822.5237042
1755283770,0.023755,0.023821,0.023636,0.023676,NaN,NaN,0,0,0,0,3.201296412223213,0,1,2,3,-1,-2,-3,NaN,0.02053288679245286,28323452,14060398.695,679108648.9205122
1755283800,0.02368,0.023899,0.023325,0.023499,NaN,NaN,0,0,0,0,2.7991338111428523,0,1,2,3,-1,-2,-3,NaN,0.020540867924528333,52267054,14277521.97,679108648.9205122
1755283830,0.023524,0.023536,0.023323,0.023396,NaN,NaN,0,0,0,0,2.5341507891341695,0,1,2,3,-1,-2,-3,NaN,0.020548849056603806,21379907,14289912.6,680638790.2518262
1755283860,0.023396,0.023718,0.023396,0.023571,NaN,NaN,0,0,0,0,2.5550431425639517,0,1,2,3,-1,-2,-3,NaN,0.02055683018867928,28426808,14328040.215,680638790.2518262
1755283890,0.023573,0.023573,0.023355,0.023454,NaN,NaN,0,0,0,0,2.3166314716079137,0,1,2,3,-1,-2,-3,NaN,0.02056481132075475,22071952,14375260.585,681546673.3250961
1755283920,0.023454,0.023553,0.02332,0.023428,NaN,NaN,0,0,0,0,2.1853637934438006,0,1,2,3,-1,-2,-3,NaN,0.020572792452830224,18423442,14410067.365,681546673.3250961
1755283950,0.023431,0.023743,0.023353,0.023383,NaN,NaN,0,0,0,0,2.0522849310042335,0,1,2,3,-1,-2,-3,NaN,0.020580773584905697,25987299,14519248.49,682166408.453227
1755283980,0.023382,0.023707,0.02334,0.02362,NaN,NaN,0,0,0,0,2.16201472343266,0,1,2,3,-1,-2,-3,NaN,0.02058875471698117,32525801,14627637.815,682166408.453227
1755284010,0.023603,0.02378,0.023536,0.023729,NaN,NaN,0,0,0,0,2.1543533983448118,0,1,2,3,-1,-2,-3,NaN,0.020596735849056642,21219619,14681532.055,682995679.7869071
1755284040,0.023726,0.023753,0.023483,0.023638,NaN,NaN,0,0,0,0,1.9914572887249606,0,1,2,3,-1,-2,-3,NaN,0.020604716981132115,22819968,14764469.655,682995679.7869071
1755284070,0.02364,0.023641,0.023419,0.023471,NaN,NaN,0,0,0,0,1.7857917281725693,0,1,2,3,-1,-2,-3,NaN,0.020612698113207588,13792975,14796226.46,683677735.8852601
1755284100,0.023478,0.023569,0.023197,0.023353,NaN,NaN,0,0,0,0,1.6335993735350407,0,1,2,3,-1,-2,-3,NaN,0.02062067924528306,29179843,14852540.325,683677735.8852601
1755284130,0.02335,0.023439,0.023243,0.02332,NaN,NaN,0,0,0,0,1.5558379272719776,0,1,2,3,-1,-2,-3,NaN,0.020628660377358533,13872179,14817016.835,684587674.6193641
1755284160,0.023329,0.023475,0.023212,0.023333,NaN,NaN,0,0,0,0,1.517020652229449,0,1,2,3,-1,-2,-3,NaN,0.020636641509434006,23383663,14888717.46,684587674.6193641
1755284190,0.02336,0.023425,0.02325,0.02341,NaN,NaN,0,0,0,0,1.5277375570884848,0,1,2,3,-1,-2,-3,NaN,0.02064462264150948,14378705,14925549.045,685402592.1445442
1755284220,0.023405,0.02341,0.023279,0.023304,NaN,NaN,0,0,0,0,1.4030349255412864,0,1,2,3,-1,-2,-3,NaN,0.02065260377358495,7573194,14944213.89,685402592.1445442
1755284250,0.023293,0.023387,0.0232,0.023333,NaN,NaN,0,0,0,0,1.3837507612017528,0,1,2,3,-1,-2,-3,NaN,0.020660584905660424,13970698,14977499.005,685776590.7805701
1755284280,0.023332,0.023345,0.02317,0.023295,NaN,NaN,0,0,0,0,1.3170537347459803,0,1,2,3,-1,-2,-3,NaN,0.020668566037735897,14344720,14998005.315,685776590.7805701
1755284310,0.0233,0.0234,0.023285,0.023319,NaN,NaN,0,0,0,0,1.2982157646265429,0,1,2,3,-1,-2,-3,NaN,0.02067654716981137,13396459,15046177.805,686249085.7564311
1755284340,0.023319,0.023506,0.023307,0.023464,NaN,NaN,0,0,0,0,1.368073733387499,0,1,2,3,-1,-2,-3,NaN,0.020684528301886843,13577696,15089293.07,686249085.7564311
1755284370,0.023455,0.02375,0.023455,0.023565,NaN,NaN,0,0,0,0,1.403109504035655,0,1,2,3,-1,-2,-3,NaN,0.020692509433962315,23987193,15186717.185,687023086.1134762
1755284400,0.023558,0.023609,0.023335,0.023386,NaN,NaN,0,0,0,0,1.2350762955890824,0,1,2,3,-1,-2,-3,NaN,0.020700490566037788,15472090,15236671.58,687023086.1134762
1755284430,0.023386,0.023486,0.023011,0.02325,NaN,NaN,0,0,0,0,1.1038294306877323,0,1,2,3,-1,-2,-3,NaN,0.02070847169811326,34127885,15378849.015,687803214.0976743
1755284460,0.023239,0.024546,0.023228,0.024003,NaN,NaN,0,0,0,0,1.6159545474620853,0,1,2,3,-1,-2,-3,NaN,0.020716452830188734,96087860,15826130.965,687803214.0976743
1755284490,0.024058,0.024849,0.024058,0.024502,NaN,NaN,0,0,0,0,1.9148362477939793,0,1,2,3,-1,-2,-3,NaN,0.020724433962264206,97325988,16300443.85,692222804.1721503
1755284520,0.024492,0.024526,0.024059,0.024325,NaN,NaN,0,0,0,0,1.728018838345342,0,1,2,3,-1,-2,-3,NaN,0.02073241509433968,45196021,16487667.125,692222804.1721503
1755284550,0.024339,0.024392,0.024023,0.024332,NaN,NaN,0,0,0,0,1.679370863683381,0,1,2,3,-1,-2,-3,NaN,0.020740396226415152,33552632,16635032.945,693913816.5978962
